"";"1990";"2";"A1";"DSL";"";"50";"";"1";"";"";"23";"1";"A1";"1996";"A1";"A5";"A1";"A3";"A2";"A1";"A4";"A4";"A1";"A1";"15";"1";"Tales of Zesteria ()";"";"";"7 Days to Die ()";"";"";"Life is Strange ()";"";"";"Pokemon Shuffle ()";"";"";"Tales of Symhonia ()";"";"";"M";"J";"Q";"Q";"J";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Hand";"Sony";"";"";"";"";"";"0";"250";"0";"10";"0";"A1";"A5";"A4";"A2";"A2";"A3";"A3";"A2";"A3";"";"";"";"";"";"";"";"1";"2";"2";"3";"3";"A0";"2";"A0";"1";"A0";"0";"A0";"0";"A0";"2";"A0";"0";"A0";"0";"A0";"0";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"2";"2";"0";"0";"0";"0";"0";"0";"";"";"A4";"A5";"A5";"A2";"A5";"A1";"A5";"A5";"A4";"A5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"G";"J";"N";"J";"N";"G";"N";"J";"J";"3";"4";"4";"5";"4";"1";"5";"4";"1";"2";"A1";"5";"A2";"3";"A2";"5";"A2";"5";"A1"
"";"";"";"";"";"";"";"";"";"";"";"8";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1986";"1";"A1";"DSL";"";"50";"";"1";"";"";"55";"10";"A3";"1991";"A1";"A5";"A1";"A1";"A4";"A2";"A4";"A1";"A1";"A1";"20";"2";"PayDay 2 (2013)";"2013";"USK18";"Mario Kart 8 (2014)";"2014";"USK0";"Super Smashbrothers ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1994";"1";"A1";"Funk";"";"";"3";"1";"";"";"35";"1";"A1";"2000";"A1";"A5";"A1";"A1";"A3";"A1";"A3";"A1";"A2";"A1";"";"1";"Mittelerde: Mordors Schatten (2014)";"2014";"USK16";"Zombie Army Trilogy (2015)";"2015";"USK18";"Empire: Total War (2009)";"2009";"USK12";" ()";"";"";" ()";"";"";"W";"T";"J";"";"";"1";"1";"1";"";"";"Win";"Win";"Win";"";"";"";"";"";"";"";"0";"200";"0";"30";"0";"A2";"A4";"A4";"A3";"A3";"A3";"A4";"A2";"A2";"";"";"";"";"";"";"";"1";"1";"1";"2";"4";"A0";"";"A0";"";"A0";"";"A0";"";"A0";"";"A0";"";"A0";"";"A0";"";"A0";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"3";"1";"1";"0";"0";"1";"0";"0";"3";"";"";"";"";"";"";"";"";"";"";"";"N";"A2";"N";"A1";"N";"";"J";"A1";"N";"A1";"J";"A2";"J";"A3";"N";"A1";"";"A1";"J";"A3";"N";"A1";"J";"N";"J";"J";"J";"N";"J";"N";"J";"N";"3";"2";"4";"4";"5";"2";"3";"5";"1";"1";"A1";"1";"A1";"1";"A1";"1";"A2";"1";"A2"
"WoP";"1993";"1";"A1";"DSL";"";"16";"";"1";"";"";"10";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1989";"1";"A1";"DSL";"";"50";"";"1";"";"";"39";"7";"A3";"1996";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"35";"1";"Defense of the Ancients 2 (.)";".";".";"Duck Game ()";"";"";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"Symphony ()";"";"";"Dyad (2012)";"2012";"";"J";"M";"J";"J";"J";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"0";"30";"0";"40";"0";"A2";"A4";"A4";"A2";"A4";"A1";"A3";"A3";"A3";"";"";"";"";"";"";"";"3";"2";"2";"3";"4";"A1";"2";"A1";"1";"A0";"2";"A0";"1";"A2";"2";"A0";"0";"A1";"2";"A1";"2";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"4";"1";"1";"1";"1";"1";"0";"1";"4";"A2";"";"";"";"";"";"";"";"";"";"";"J";"A5";"J";"A1";"N";"A5";"J";"A1";"J";"A1";"N";"A2";"J";"A2";"N";"A3";"J";"A1";"N";"A2";"J";"A1";"J";"J";"J";"J";"J";"G";"J";"G";"J";"G";"3";"4";"4";"5";"3";"1";"3";"4";"0";"5";"A1";"5";"A1";"4";"A1";"4";"A1";"4";"A1"
"";"1988";"1";"A1";"DSL";"";"2";"";"1";"";"";"18";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1980";"1";"A1";"DSL";"";"50";"";"1";"";"";"52";"1";"A1";"1990";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A3";"A1";"A1";"42";"2";"Fallout 4 (2015)";"2015";"USK18";"Wolfenstein: The New Order CUT VERSION !! ()";"";"";"Borderlands UNCUT ()";"";"";"Borderlands 2 UNCUT ()";"";"";"Red Faction 1 UNCUT ()";"";"";"M";"T";"Q";"Q";"Q";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"3T";"3W";"3W";"M";"100";"300";"0";"100";"0";"A3";"A4";"A5";"A1";"A3";"A4";"A5";"A3";"A3";"";"";"";"";"";"";"";"3";"1";"1";"4";"5";"A0";"0";"A0";"0";"A0";"0";"A1";"2";"A1";"2";"A0";"0";"A0";"0";"A2";"2";"A2";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"4";"1";"0";"0";"1";"1";"0";"1";"4";"A2";"";"";"";"";"";"";"";"";"";"";"N";"";"N";"";"N";"";"N";"";"J";"A1";"J";"A2";"J";"A1";"N";"";"N";"";"J";"A1";"J";"A1";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"1";"3";"2";"5";"5";"2";"2";"4";"1";"2";"A1";"3";"A2";"2";"A1";"5";"A2";"3";"A2"
"";"1996";"1";"A1";"DSL";"";"100";"";"1";"";"";"41";"5";"A3";"2004";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"30";"1";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"Europa Universalis IV (2014)";"2014";"USK6";"Rocket League (2015)";"2015";"";" ()";"";"";" ()";"";"";"J";"J";"Q";"";"";"1";"1";"1";"";"";"Win";"Win";"Win";"";"";"";"";"";"";"";"100";"600";"0";"50";"35";"A2";"A5";"A5";"A2";"A2";"A1";"A5";"A3";"A3";"";"";"";"";"";"";"";"2";"2";"3";"4";"5";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"2";"0";"0";"0";"0";"0";"0";"";"";"A5";"A5";"A1";"A1";"A5";"A1";"A5";"A5";"A5";"A5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"J";"J";"J";"J";"J";"J";"J";"J";"J";"3";"3";"4";"1";"5";"1";"1";"3";"1";"1";"A1";"3";"A2";"2";"A2";"3";"A2";"3";"A2"
"?";"1986";"1";"A1";"Funk";"";"";"3";"1";"";"";"78";"10";"A1";"1996";"A1";"A5";"A3";"A1";"A1";"A1";"A1";"A3";"A1";"A1";"20";"2";"Age of Empires III (2005)";"2005";"USK12";"Sid Meier's Civilization V ()";"";"";"Civilization 5  beyond earth ()";"";"";"Cities skylines ()";"";"";"Total War Attila ()";"";"";"M";"J";"J";"M";"M";"1";"1";"1";"1";"1";"";"";"";"";"";"3T";"3W";"3W";"W";"W";"0";"100";"0";"50";"0";"A3";"A3";"A2";"A1";"A1";"A2";"A5";"A2";"A3";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"1";"A0";"0";"A0";"0";"A0";"0";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"2";"2";"2";"2";"1";"0";"1";"0";"0";"0";"0";"2";"A1";"";"";"";"";"";"";"";"";"";"";"N";"A3";"N";"A3";"N";"A3";"J";"A2";"N";"A2";"J";"A1";"J";"A1";"N";"A2";"J";"A1";"N";"A2";"N";"A3";"J";"J";"J";"G";"J";"J";"J";"J";"J";"J";"3";"4";"4";"3";"5";"3";"3";"1";"0";"4";"A2";"4";"A2";"4";"A2";"2";"A2";"2";"A2"
"?";"1985";"1";"A1";"DSL";"";"6";"";"1";"";"";"54";"5";"A3";"1999";"A1";"A3";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A1";"10";"2";"The Witcher 3 ()";"";"";"Grand Theft Auto V (2013)";"2013";"USK18";"Age of Empires II HD ()";"";"";"The Crew (2014)";"2014";"USK12";"Project CARS (2015)";"2015";"USK0";"Q";"Q";"J";"Q";"Q";"1";"1";"1";"1";"1";"";"";"";"";"";"3T";"3W";"3T";"M";"3W";"0";"250";"0";"30";"0";"A3";"A5";"A5";"A3";"A2";"A3";"A5";"A2";"A2";"";"";"";"";"";"";"";"2";"1";"1";"3";"5";"A0";"1";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"";"";"";"";"";"";"";"";"";"1";"1";"1";"3";"3";"3";"3";"2";"0";"0";"0";"0";"0";"0";"";"";"A4";"A1";"A4";"A1";"A1";"A1";"A3";"A1";"A1";"A3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"G";"J";"G";"J";"J";"J";"J";"J";"J";"1";"2";"4";"3";"5";"2";"2";"3";"1";"1";"A2";"1";"A2";"2";"A2";"1";"A2";"1";"A2"
"";"1988";"1";"A1";"COAX";"25";"";"";"1";"";"";"33";"4";"A3";"1995";"A1";"A5";"A1";"A1";"A2";"A1";"A1";"A4";"A1";"A1";"30";"1";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"Rocket League (2015)";"2015";"";"Race The Sun (2014)";"2014";"";"Hacker Evolution ()";"";"";"cthulu saves the world ()";"";"";"J";"Q";"Q";"J";"M";"1";"1";"1";"2";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"60";"30";"0";"5";"0";"A2";"A4";"A4";"A1";"A2";"A1";"A2";"A1";"A3";"";"";"";"";"";"";"";"2";"2";"2";"4";"2";"A1";"2";"A3";"2";"A2";"1";"A2";"1";"A0";"2";"A0";"0";"A0";"2";"A0";"0";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"3";"3";"3";"1";"1";"0";"0";"1";"0";"0";"3";"A3";"";"";"";"";"";"";"";"";"";"";"N";"A5";"N";"A1";"N";"A4";"N";"A3";"J";"A1";"N";"A2";"J";"A3";"N";"A4";"J";"A3";"N";"A4";"N";"A4";"J";"J";"J";"N";"J";"J";"J";"J";"J";"J";"3";"3";"3";"5";"3";"3";"4";"3";"1";"4";"A2";"4";"A1";"4";"A2";"5";"A2";"4";"A2"
"";"1985";"1";"A1";"COAX";"100";"";"";"1";"";"";"43";"7";"A1";"1995";"A1";"A5";"A1";"A1";"A3";"A1";"A1";"A3";"A1";"A1";"10";"1";"Fallout 4 (2015)";"2015";"USK18";"Borderlands 2 (2012)";"2012";"USK18";"World of Warcraft (2005)";"2005";"USK12";"Fallout Shelter ()";"";"";" ()";"";"";"W";"T";"5J";"W";"";"1";"1";"2";"1";"";"Win";"Win";"Win";"Touch";"";"";"";"";"";"";"0";"130";"30";"0";"0";"A3";"A3";"A3";"A2";"A2";"A1";"A3";"A3";"A3";"";"";"";"";"";"";"";"2";"2";"2";"3";"3";"A1";"2";"A1";"1";"A0";"0";"A1";"0";"A2";"2";"A0";"0";"A1";"2";"A0";"1";"A1";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"3";"2";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"J";"J";"G";"J";"J";"J";"J";"J";"G";"3";"2";"3";"4";"2";"1";"2";"4";"0";"4";"A1";"4";"A1";"2";"A1";"2";"A2";"2";"A2"
"?";"1980";"1";"A1";"DSL";"";"16";"";"1";"";"";"70";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"?";"";"1";"A1";"DSL";"";"50";"";"1";"";"";"11";"9";"";"1996";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A2";"A1";"A1";"";"1";"Counter-Strike: Source (2004)";"2004";"USK16";"League of Legends ()";"";"";"Starcraft 2 LotV ()";"";"";" ()";"";"";" ()";"";"";"5J";"Q";"W";"";"";"1";"1";"1";"";"";"Win";"Win";"Win";"";"";"";"";"";"";"";"0";"30";"0";"0";"0";"A2";"A4";"A3";"A1";"A2";"A1";"A4";"A2";"A2";"";"";"";"";"";"";"";"1";"3";"1";"3";"4";"A3";"2";"A3";"2";"A1";"2";"A2";"2";"A0";"2";"A2";"2";"A1";"2";"A1";"2";"A1";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"2";"2";"";"2";"2";"0";"0";"0";"0";"0";"0";"";"";"A5";"A2";"A5";"A4";"A1";"A2";"A5";"A1";"A4";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"J";"J";"J";"J";"N";"3";"2";"5";"5";"5";"1";"4";"4";"0";"4";"A1";"5";"A1";"3";"A2";"2";"A1";"1";"A2"
"";"1981";"1";"A1";"COAX";"25";"";"";"1";"";"";"59";"4";"A3";"1993";"A1";"A5";"A2";"A1";"A2";"A2";"A2";"A4";"A2";"A1";"45";"2";"Killing Floor 2 ()";"";"";"Space Engieeners (2013)";"2013";".";"Minecraft (2010)";"2010";"";"Dungeon Defenders II (2014)";"2014";".";"Diablo III (2012)";"2012";"USK16";"T";"Q";"Q";"Q";"Q";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"3T";"M";"3T";"3T";"600";"40";"0";"10";"0";"A2";"A4";"A4";"A3";"A4";"A2";"A4";"";"A1";"";"";"";"";"";"";"";"1";"1";"2";"4";"4";"A2";"2";"A0";"0";"A0";"0";"A0";"1";"A3";"2";"A0";"0";"A0";"0";"A0";"2";"A0";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"3";"1";"0";"0";"1";"1";"0";"0";"4";"A2";"";"";"";"";"";"";"";"";"";"";"N";"A5";"N";"A1";"N";"A5";"N";"A2";"N";"A1";"N";"A2";"N";"A1";"N";"A1";"N";"A1";"N";"A3";"N";"A1";"J";"N";"J";"N";"J";"J";"J";"J";"J";"J";"3";"4";"2";"2";"5";"1";"1";"3";"1";"2";"A2";"3";"A2";"2";"A1";"1";"A2";"1";"A2"
"";"1989";"1";"A1";"DSL";"";"50";"";"1";"";"";"23";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1996";"1";"A1";"DSL";"";"100";"";"1";"";"";"72";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"VDVC";"";"";"";"";"";"";"";"";"";"";"94";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1994";"1";"A1";"COAX";"100";"";"";"1";"";"";"48";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1972";"1";"A1";"COAX";"200";"";"";"1";"";"";"72";"3";"A3";"1990";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A3";"A1";"A1";"30";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A1";"A1";"A1";"A1";"A1";"A1";"";"A3";"A3";"";"";"";"";"";"";"";"1";"1";"1";"1";"5";"";"";"";"";"A0";"0";"";"";"";"";"A0";"0";"A0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"3";"1";"0";"0";"1";"1";"0";"0";"4";"A2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"A3";"";"";"";"";"J";"A4";"J";"A2";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"0";"2";"3";"5";"5";"2";"2";"3";"1";"";"";"";"";"";"";"";"";"";""
"";"1984";"1";"A1";"DSL";"";"";"";"1";"";"";"50";"6";"A1";"1989";"";"A5";"";"";"";"";"";"";"";"";"2";"1";"Hearthstone: Heroes of Warcraft (2014)";"2014";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"Q";"";"";"";"";"1";"";"";"";"";"Win";"";"";"";"";"";"";"";"";"";"0";"100";"0";"20";"0";"A2";"A5";"A5";"A1";"A1";"A1";"A5";"A2";"A2";"";"";"";"";"";"";"";"2";"2";"2";"4";"4";"A2";"2";"A1";"2";"A3";"2";"A3";"2";"A3";"2";"A0";"0";"A0";"0";"A0";"0";"A3";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"1";"0";"0";"0";"1";"1";"0";"4";"A1";"";"";"";"";"";"";"";"";"";"";"J";"A2";"J";"A1";"J";"A2";"J";"A1";"J";"A1";"J";"A1";"N";"A2";"J";"A1";"J";"A1";"J";"A1";"J";"A1";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"4";"3";"5";"2";"5";"1";"2";"2";"0";"2";"A1";"2";"A2";"1";"A1";"2";"A1";"2";"A2"
"?";"1994";"2";"A1";"COAX";"100";"";"";"1";"";"";"24";"6";"A3";"2000";"A1";"A5";"A1";"A2";"A2";"A4";"A3";"A2";"A1";"A1";"25";"1";"Witcher 3 ()";"";"";"Guild Wars 2 (2012)";"2012";"USK12";"Halo - The Master Chief Collection (.)";".";".";"Halo 5: Guardians (2015)";"2015";"USK16";"Darkest Dungeon ()";"";"";"Q";"J";"J";"M";"W";"1";"1";"1";"1";"1";"Win";"Win";"XBox";"XBox";"Win";"";"";"";"";"";"200";"240";"40";"60";"0";"A3";"A5";"";"A1";"A1";"A2";"A4";"A3";"A3";"";"";"";"";"";"";"";"2";"1";"1";"4";"4";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"1";"A0";"1";"A1";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"3";"1";"1";"0";"1";"1";"0";"0";"3";"A1";"";"";"";"";"";"";"";"";"";"";"N";"A2";"J";"A1";"J";"A1";"J";"A1";"N";"A1";"N";"A2";"N";"A2";"N";"A1";"N";"A2";"";"";"N";"A1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"";"1";"A1";"COAX";"100";"";"";"1";"";"";"71";"1";"A3";"1998";"";"A5";"";"";"";"";"";"";"";"";"25";"2";"Fallout 4 (2015)";"2015";"USK18";"Guild Wars 2 (2012)";"2012";"USK12";"World of Warcraft (2005)";"2005";"USK12";" ()";"";"";" ()";"";"";"W";"J";"J";"";"";"1";"1";"1";"";"";"";"";"";"";"";"1T";"1T";"W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"2000";"1";"A1";"COAX";"25";"";"";"1";"";"";"58";"1";"A5";"2006";"A1";"A5";"A1";"A2";"A2";"A3";"A1";"A3";"A1";"A1";"21";"2";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"GTA: V ()";"";"";"Dishonored: Die Maske des Zorns (2012)";"2012";"USK18";"Insurgency: Modern Infantry Combat (2007)";"2007";".";"Battlefield 3 (2011)";"2011";"USK18";"J";"M";"Q";"M";"J";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"3T";"3T";"1T";"3T";"450";"150";"12";"12.5000000000";"0";"A1";"A4";"A3";"A2";"A4";"A2";"A5";"A2";"A3";"";"";"";"";"";"";"";"4";"2";"5";"4";"5";"A0";"1";"A0";"1";"A0";"2";"A0";"0";"A1";"2";"A0";"1";"A0";"0";"A0";"0";"A0";"0";"";"";"";"";"";"";"";"";"";"1";"1";"1";"2";"2";"1";"4";"1";"1";"1";"1";"1";"0";"0";"4";"A2";"";"";"";"";"";"";"";"";"";"";"N";"";"N";"";"N";"";"N";"";"N";"";"J";"A3";"J";"A3";"N";"";"N";"";"J";"A1";"N";"";"J";"N";"J";"J";"J";"J";"J";"J";"J";"J";"1";"2";"3";"1";"5";"2";"4";"4";"1";"5";"";"5";"";"2";"A1";"3";"A2";"3";"A1"
